transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description
TXN01798,2025-10-22,IT,Contractor Payment,Local Contractor Pvt Ltd,656800.0,CC-IT-2,EMP1016,Contractor Payment - routine it expense
TXN00950,2025-10-22,IT,IT Services & Software,Microsoft India,14400.0,CC-IT-1,EMP1013,IT Services & Software - routine it expense
TXN01723,2025-10-22,Maintenance,Contractor Payment,Reliance Infra Services,1496100.0,CC-MAI-3,EMP1013,Contractor Payment - routine maintenance expense
TXN00291,2025-10-22,HSE,Utilities,Municipal Water Dept,66700.0,CC-HSE-1,EMP1012,Utilities - routine hse expense
TXN00873,2025-10-22,Drilling,Equipment Maintenance,Schlumberger,48900.0,CC-DRI-2,EMP1038,Equipment Maintenance - routine drilling expense
TXN00678,2025-10-22,Production,Utilities,Municipal Water Dept,162700.0,CC-PRO-1,EMP1007,Utilities - routine production expense
TXN01388,2025-10-23,HSE,Catering & Hospitality,Taj Catering Services,21800.0,CC-HSE-2,EMP1018,Catering & Hospitality - routine hse expense
TXN00306,2025-10-23,Maintenance,Equipment Maintenance,Local Workshop Co,224000.0,CC-MAI-2,EMP1009,Equipment Maintenance - routine maintenance expense
TXN00506,2025-10-23,IT,Fuel & POL,HPCL,171700.0,CC-IT-2,EMP1028,Fuel & POL - routine it expense
TXN00352,2025-10-23,HR,Catering & Hospitality,Taj Catering Services,36100.0,CC-HR-2,EMP1049,Catering & Hospitality - routine hr expense
TXN01425,2025-10-23,Logistics,IT Services & Software,Microsoft India,169000.0,CC-LOG-2,EMP1040,IT Services & Software - routine logistics expense
TXN01471,2025-10-24,Finance,Training & Seminars,IIM Institute,25300.0,CC-FIN-2,EMP1034,Training & Seminars - routine finance expense
TXN01270,2025-10-25,Drilling,Fuel & POL,HPCL,164800.0,CC-DRI-3,EMP1022,Fuel & POL - routine drilling expense
TXN01155,2025-10-25,HSE,Training & Seminars,IIM Institute,42700.0,CC-HSE-1,EMP1022,Training & Seminars - routine hse expense
TXN00136,2025-10-25,IT,Office Supplies,Staples India,9100.0,CC-IT-2,EMP1004,Office Supplies - routine it expense
TXN00010,2025-10-25,Finance,Travel & Conveyance,Air India,33100.0,CC-FIN-1,EMP1039,Travel & Conveyance - routine finance expense
TXN01773,2025-10-26,Admin,Equipment Maintenance,Local Workshop Co,478100.0,CC-ADM-2,EMP1027,Equipment Maintenance - routine admin expense
TXN01662,2025-10-26,Production,Equipment Maintenance,Larsen & Toubro,581700.0,CC-PRO-3,EMP1004,Equipment Maintenance - routine production expense
TXN00403,2025-10-26,Production,Contractor Payment,Local Contractor Pvt Ltd,1991100.0,CC-PRO-1,EMP1004,Contractor Payment - routine production expense
TXN01109,2025-10-26,IT,IT Services & Software,Wipro,198800.0,CC-IT-2,EMP1001,IT Services & Software - routine it expense
TXN00541,2025-10-26,Logistics,Training & Seminars,Internal Training Cell,27100.0,CC-LOG-3,EMP1018,Training & Seminars - routine logistics expense
TXN01207,2025-10-27,Drilling,Utilities,State Electricity Board,136800.0,CC-DRI-2,EMP1007,Utilities - routine drilling expense
TXN00912,2025-10-27,Admin,Catering & Hospitality,Taj Catering Services,23900.0,CC-ADM-3,EMP1022,Catering & Hospitality - routine admin expense
TXN00302,2025-10-27,HR,Travel & Conveyance,Air India,29400.0,CC-HR-1,EMP1032,Travel & Conveyance - routine hr expense
TXN00964,2025-10-27,Maintenance,Catering & Hospitality,Local Caterers Assoc,3900.0,CC-MAI-3,EMP1044,Catering & Hospitality - routine maintenance expense
TXN01619,2025-10-27,Finance,Utilities,State Electricity Board,16900.0,CC-FIN-1,EMP1017,Utilities - routine finance expense
TXN01600,2025-10-28,Admin,Office Supplies,Staples India,11900.0,CC-ADM-2,EMP1028,Office Supplies - routine admin expense
TXN00670,2025-10-28,Finance,Catering & Hospitality,Taj Catering Services,39600.0,CC-FIN-3,EMP1023,Catering & Hospitality - routine finance expense
TXN01678,2025-10-28,HR,Travel & Conveyance,Local Taxi Union,2000.0,CC-HR-1,EMP1006,Travel & Conveyance - routine hr expense
TXN01376,2025-10-28,IT,Training & Seminars,Internal Training Cell,78900.0,CC-IT-3,EMP1032,Training & Seminars - routine it expense
TXN00246,2025-10-28,Finance,Catering & Hospitality,Taj Catering Services,7600.0,CC-FIN-2,EMP1038,Catering & Hospitality - routine finance expense
TXN00376,2025-10-28,HR,Training & Seminars,NIIT,10200.0,CC-HR-1,EMP1007,Training & Seminars - routine hr expense
TXN00990,2025-10-28,Finance,Catering & Hospitality,Local Caterers Assoc,39300.0,CC-FIN-1,EMP1021,Catering & Hospitality - routine finance expense
TXN01620,2025-10-29,Logistics,IT Services & Software,Microsoft India,80900.0,CC-LOG-3,EMP1023,IT Services & Software - routine logistics expense
TXN01256,2025-10-29,IT,Contractor Payment,Tata Projects,361300.0,CC-IT-1,EMP1017,Contractor Payment - routine it expense
TXN01324,2025-10-29,Logistics,IT Services & Software,Local IT Vendor,273400.0,CC-LOG-2,EMP1010,IT Services & Software - routine logistics expense
TXN00940,2025-10-29,Admin,Utilities,Municipal Water Dept,89400.0,CC-ADM-3,EMP1012,Utilities - routine admin expense
TXN00274,2025-10-29,Maintenance,Office Supplies,Local Stationery Mart,8200.0,CC-MAI-2,EMP1035,Office Supplies - routine maintenance expense
TXN01143,2025-10-29,Production,Fuel & POL,BPCL,125400.0,CC-PRO-3,EMP1014,Fuel & POL - routine production expense
TXN00124,2025-10-29,HSE,Fuel & POL,HPCL,181200.0,CC-HSE-3,EMP1035,Fuel & POL - routine hse expense
TXN00079,2025-10-29,Maintenance,Office Supplies,Staples India,1500.0,CC-MAI-1,EMP1000,Office Supplies - routine maintenance expense
TXN00105,2025-10-30,Logistics,Contractor Payment,Local Contractor Pvt Ltd,301300.0,CC-LOG-3,EMP1015,Contractor Payment - routine logistics expense
TXN01340,2025-10-30,HR,Office Supplies,Local Stationery Mart,4000.0,CC-HR-1,EMP1012,Office Supplies - routine hr expense
TXN00254,2025-10-30,Drilling,Office Supplies,Staples India,4100.0,CC-DRI-2,EMP1019,Office Supplies - routine drilling expense
TXN01078,2025-10-30,Procurement,Catering & Hospitality,Local Caterers Assoc,57800.0,CC-PRO-3,EMP1012,Catering & Hospitality - routine procurement expense
TXN00938,2025-10-31,HR,Utilities,Municipal Water Dept,23200.0,CC-HR-3,EMP1001,Utilities - routine hr expense
TXN01530,2025-10-31,Drilling,Travel & Conveyance,IRCTC,22000.0,CC-DRI-1,EMP1037,Travel & Conveyance - routine drilling expense
TXN01702,2025-10-31,HSE,Utilities,Municipal Water Dept,113500.0,CC-HSE-3,EMP1042,Utilities - routine hse expense
TXN00116,2025-10-31,Finance,Travel & Conveyance,Local Taxi Union,33600.0,CC-FIN-3,EMP1041,Travel & Conveyance - routine finance expense
TXN00464,2025-10-31,Admin,Fuel & POL,HPCL,133200.0,CC-ADM-2,EMP1019,Fuel & POL - routine admin expense
TXN00153,2025-10-31,Finance,Fuel & POL,IndianOil Corp,103800.0,CC-FIN-1,EMP1013,Fuel & POL - routine finance expense
TXN00148,2025-10-31,Drilling,Equipment Maintenance,Schlumberger,444600.0,CC-DRI-3,EMP1043,Equipment Maintenance - routine drilling expense
TXN00011,2025-10-31,Procurement,Office Supplies,Local Stationery Mart,9100.0,CC-PRO-1,EMP1044,Office Supplies - routine procurement expense
TXN01548,2025-11-01,Logistics,Equipment Maintenance,Local Workshop Co,268600.0,CC-LOG-2,EMP1011,Equipment Maintenance - routine logistics expense
TXN00730,2025-11-01,Production,Fuel & POL,BPCL,156700.0,CC-PRO-2,EMP1019,Fuel & POL - routine production expense
TXN01506,2025-11-01,IT,Contractor Payment,Reliance Infra Services,175800.0,CC-IT-3,EMP1028,Contractor Payment - routine it expense
TXN01784,2025-11-01,Maintenance,Utilities,State Electricity Board,144600.0,CC-MAI-1,EMP1026,Utilities - routine maintenance expense
TXN01670,2025-11-01,Procurement,Office Supplies,Staples India,7800.0,CC-PRO-2,EMP1045,Office Supplies - routine procurement expense
TXN00099,2025-11-01,HR,Office Supplies,Local Stationery Mart,10600.0,CC-HR-3,EMP1046,Office Supplies - routine hr expense
TXN00711,2025-11-01,Admin,IT Services & Software,TCS,276600.0,CC-ADM-1,EMP1003,IT Services & Software - routine admin expense
TXN00183,2025-11-01,Admin,Catering & Hospitality,Local Caterers Assoc,40900.0,CC-ADM-1,EMP1022,Catering & Hospitality - routine admin expense
TXN01557,2025-11-01,Logistics,IT Services & Software,TCS,134800.0,CC-LOG-3,EMP1016,IT Services & Software - routine logistics expense
TXN01353,2025-11-02,Maintenance,Catering & Hospitality,Local Caterers Assoc,52700.0,CC-MAI-2,EMP1040,Catering & Hospitality - routine maintenance expense
TXN00620,2025-11-02,HSE,IT Services & Software,TCS,164100.0,CC-HSE-3,EMP1031,IT Services & Software - routine hse expense
TXN01163,2025-11-02,Finance,Training & Seminars,NIIT,60700.0,CC-FIN-2,EMP1018,Training & Seminars - routine finance expense
TXN00052,2025-11-02,HSE,Contractor Payment,Reliance Infra Services,352300.0,CC-HSE-2,EMP1048,Contractor Payment - routine hse expense
TXN01634,2025-11-03,Admin,Equipment Maintenance,Local Workshop Co,247700.0,CC-ADM-2,EMP1049,Equipment Maintenance - routine admin expense
TXN00741,2025-11-03,Maintenance,Office Supplies,Local Stationery Mart,4200.0,CC-MAI-3,EMP1013,Office Supplies - routine maintenance expense
TXN00278,2025-11-03,HSE,Utilities,Municipal Water Dept,149300.0,CC-HSE-2,EMP1008,Utilities - routine hse expense
TXN00001,2025-11-04,Finance,Utilities,Municipal Water Dept,171600.0,CC-FIN-3,EMP1018,Utilities - routine finance expense
TXN01012,2025-11-04,HR,Office Supplies,Staples India,6700.0,CC-HR-1,EMP1025,Office Supplies - routine hr expense
TXN00284,2025-11-04,Maintenance,Catering & Hospitality,Taj Catering Services,10200.0,CC-MAI-2,EMP1002,Catering & Hospitality - routine maintenance expense
TXN00883,2025-11-04,Finance,Travel & Conveyance,Air India,23300.0,CC-FIN-3,EMP1043,Travel & Conveyance - routine finance expense
TXN00793,2025-11-05,Admin,Catering & Hospitality,Taj Catering Services,4400.0,CC-ADM-3,EMP1029,Catering & Hospitality - routine admin expense
TXN01769,2025-11-05,HSE,Equipment Maintenance,Larsen & Toubro,163900.0,CC-HSE-1,EMP1022,Equipment Maintenance - routine hse expense
TXN00002,2025-11-05,Procurement,Utilities,State Electricity Board,88100.0,CC-PRO-3,EMP1021,Utilities - routine procurement expense
TXN00552,2025-11-05,IT,Travel & Conveyance,Local Taxi Union,20200.0,CC-IT-3,EMP1046,Travel & Conveyance - routine it expense
TXN01343,2025-11-05,Finance,Equipment Maintenance,Larsen & Toubro,489400.0,CC-FIN-3,EMP1023,Equipment Maintenance - routine finance expense
TXN00774,2025-11-06,HSE,Utilities,Municipal Water Dept,40100.0,CC-HSE-2,EMP1018,Utilities - routine hse expense
TXN01630,2025-11-06,Finance,Contractor Payment,Reliance Infra Services,1266600.0,CC-FIN-3,EMP1007,Contractor Payment - routine finance expense
TXN01706,2025-11-06,Maintenance,Contractor Payment,Local Contractor Pvt Ltd,865800.0,CC-MAI-2,EMP1008,Contractor Payment - routine maintenance expense
TXN01312,2025-11-07,HSE,IT Services & Software,Local IT Vendor,346300.0,CC-HSE-2,EMP1000,IT Services & Software - routine hse expense
TXN00739,2025-11-07,IT,Travel & Conveyance,Air India,24400.0,CC-IT-1,EMP1044,Travel & Conveyance - routine it expense
TXN00127,2025-11-07,Finance,Fuel & POL,IndianOil Corp,155000.0,CC-FIN-3,EMP1029,Fuel & POL - routine finance expense
TXN01406,2025-11-07,Maintenance,Office Supplies,Staples India,8100.0,CC-MAI-2,EMP1016,Office Supplies - routine maintenance expense
TXN01290,2025-11-07,HSE,Equipment Maintenance,Larsen & Toubro,727960.6444688453,CC-HSE-3,EMP1026,Equipment Maintenance - routine hse expense (unusually high amount)
TXN00267,2025-11-08,HR,Office Supplies,Staples India,5000.0,CC-HR-1,EMP1034,Office Supplies - routine hr expense
TXN01337,2025-11-08,Logistics,IT Services & Software,Local IT Vendor,176500.0,CC-LOG-1,EMP1018,IT Services & Software - routine logistics expense
TXN01178,2025-11-08,HSE,Office Supplies,Local Stationery Mart,3300.0,CC-HSE-2,EMP1021,Office Supplies - routine hse expense
TXN01313,2025-11-08,Drilling,Training & Seminars,IIM Institute,21900.0,CC-DRI-1,EMP1014,Training & Seminars - routine drilling expense
TXN00117,2025-11-08,Admin,Catering & Hospitality,Local Caterers Assoc,23100.0,CC-ADM-3,EMP1044,Catering & Hospitality - routine admin expense
TXN00659,2025-11-09,Drilling,Catering & Hospitality,Local Caterers Assoc,13000.0,CC-DRI-2,EMP1010,Catering & Hospitality - routine drilling expense
TXN00797,2025-11-09,Logistics,Training & Seminars,IIM Institute,51600.0,CC-LOG-2,EMP1018,Training & Seminars - routine logistics expense
TXN00234,2025-11-10,Logistics,IT Services & Software,TCS,328000.0,CC-LOG-1,EMP1049,IT Services & Software - routine logistics expense
TXN00339,2025-11-10,Logistics,Catering & Hospitality,Taj Catering Services,45100.0,CC-LOG-2,EMP1040,Catering & Hospitality - routine logistics expense
TXN00320,2025-11-10,Drilling,Training & Seminars,Internal Training Cell,37700.0,CC-DRI-3,EMP1023,Training & Seminars - routine drilling expense
TXN00771,2025-11-10,IT,Contractor Payment,Local Contractor Pvt Ltd,1746400.0,CC-IT-3,EMP1047,Contractor Payment - routine it expense
TXN01339,2025-11-10,Maintenance,IT Services & Software,TCS,292900.0,CC-MAI-1,EMP1032,IT Services & Software - routine maintenance expense
TXN01330,2025-11-11,Admin,Travel & Conveyance,Local Taxi Union,9400.0,CC-ADM-3,EMP1004,Travel & Conveyance - routine admin expense
TXN00585,2025-11-11,Finance,IT Services & Software,Microsoft India,263500.0,CC-FIN-1,EMP1008,IT Services & Software - routine finance expense
TXN00915,2025-11-11,Finance,IT Services & Software,Wipro,119700.0,CC-FIN-2,EMP1043,IT Services & Software - routine finance expense
TXNOS008,2025-11-11,Maintenance,Equipment Maintenance,Local Workshop Co,476300.0,CC-MAI-1,EMP1012,Equipment Maintenance - recurring high-cost vendor
TXN00344,2025-11-12,Admin,IT Services & Software,Local IT Vendor,66500.0,CC-ADM-1,EMP1044,IT Services & Software - routine admin expense
TXN00630,2025-11-12,Logistics,Contractor Payment,Reliance Infra Services,1799900.0,CC-LOG-3,EMP1030,Contractor Payment - routine logistics expense
TXN00601,2025-11-12,Maintenance,Travel & Conveyance,IRCTC,2100.0,CC-MAI-1,EMP1006,Travel & Conveyance - routine maintenance expense
TXN01712,2025-11-12,Admin,Office Supplies,Local Stationery Mart,4900.0,CC-ADM-2,EMP1035,Office Supplies - routine admin expense
TXN00230,2025-11-12,HSE,Catering & Hospitality,Taj Catering Services,10300.0,CC-HSE-1,EMP1009,Catering & Hospitality - routine hse expense
TXN00442,2025-11-12,Finance,Equipment Maintenance,Local Workshop Co,200900.0,CC-FIN-1,EMP1038,Equipment Maintenance - routine finance expense
TXN00664,2025-11-12,Production,IT Services & Software,Microsoft India,71300.0,CC-PRO-1,EMP1003,IT Services & Software - routine production expense
TXN00995,2025-11-13,Admin,Travel & Conveyance,IRCTC,4800.0,CC-ADM-2,EMP1006,Travel & Conveyance - routine admin expense
TXN01269,2025-11-13,Logistics,Contractor Payment,Local Contractor Pvt Ltd,761800.0,CC-LOG-3,EMP1041,Contractor Payment - routine logistics expense
TXN01282,2025-11-14,Maintenance,Travel & Conveyance,Air India,42100.0,CC-MAI-2,EMP1044,Travel & Conveyance - routine maintenance expense
TXN00556,2025-11-14,HSE,Contractor Payment,Reliance Infra Services,445100.0,CC-HSE-2,EMP1024,Contractor Payment - routine hse expense
TXN00781,2025-11-14,Maintenance,Utilities,Municipal Water Dept,80600.0,CC-MAI-1,EMP1044,Utilities - routine maintenance expense
TXN01034,2025-11-14,HR,Fuel & POL,IndianOil Corp,220600.0,CC-HR-2,EMP1008,Fuel & POL - routine hr expense
TXN00615,2025-11-14,Finance,Office Supplies,Staples India,700.0,CC-FIN-3,EMP1014,Office Supplies - routine finance expense
TXN00063,2025-11-14,Admin,Travel & Conveyance,Air India,12800.0,CC-ADM-2,EMP1031,Travel & Conveyance - routine admin expense
TXN01458,2025-11-15,Logistics,IT Services & Software,TCS,278900.0,CC-LOG-3,EMP1038,IT Services & Software - routine logistics expense
TXN00795,2025-11-15,Production,Utilities,State Electricity Board,90800.0,CC-PRO-3,EMP1010,Utilities - routine production expense
TXN01435,2025-11-15,Production,Equipment Maintenance,BHEL,77100.0,CC-PRO-3,EMP1003,Equipment Maintenance - routine production expense
TXN00610,2025-11-16,Procurement,Office Supplies,Local Stationery Mart,3300.0,CC-PRO-2,EMP1049,Office Supplies - routine procurement expense
TXN01749,2025-11-17,Finance,Utilities,State Electricity Board,134500.0,CC-FIN-2,EMP1019,Utilities - routine finance expense
TXN01068,2025-11-17,Maintenance,Catering & Hospitality,Taj Catering Services,4600.0,CC-MAI-2,EMP1008,Catering & Hospitality - routine maintenance expense
TXN00530,2025-11-17,IT,Catering & Hospitality,Local Caterers Assoc,36900.0,CC-IT-3,EMP1020,Catering & Hospitality - routine it expense
TXN00928,2025-11-17,HSE,Fuel & POL,IndianOil Corp,141500.0,CC-HSE-3,EMP1004,Fuel & POL - routine hse expense
TXN01065,2025-11-18,Maintenance,Travel & Conveyance,Local Taxi Union,31300.0,CC-MAI-3,EMP1030,Travel & Conveyance - routine maintenance expense
TXN00889,2025-11-18,HSE,Training & Seminars,IIM Institute,38700.0,CC-HSE-3,EMP1040,Training & Seminars - routine hse expense
TXN00948,2025-11-18,Logistics,Training & Seminars,IIM Institute,58500.0,CC-LOG-2,EMP1020,Training & Seminars - routine logistics expense
TXN00697,2025-11-18,Logistics,Utilities,Municipal Water Dept,89000.0,CC-LOG-1,EMP1015,Utilities - routine logistics expense
TXN00997,2025-11-19,HSE,Contractor Payment,Reliance Infra Services,1868100.0,CC-HSE-3,EMP1038,Contractor Payment - routine hse expense
TXN01309,2025-11-19,Production,Contractor Payment,Reliance Infra Services,1323700.0,CC-PRO-1,EMP1045,Contractor Payment - routine production expense
TXN00991,2025-11-19,Production,Equipment Maintenance,Schlumberger,157100.0,CC-PRO-1,EMP1036,Equipment Maintenance - routine production expense
TXN01587,2025-11-19,Logistics,Office Supplies,Staples India,2800.0,CC-LOG-3,EMP1012,Office Supplies - routine logistics expense
TXN00488,2025-11-20,IT,Fuel & POL,HPCL,136700.0,CC-IT-3,EMP1035,Fuel & POL - routine it expense
TXN00875,2025-11-20,Maintenance,Contractor Payment,Local Contractor Pvt Ltd,1332600.0,CC-MAI-1,EMP1031,Contractor Payment - routine maintenance expense
TXN00450,2025-11-20,Drilling,Catering & Hospitality,Taj Catering Services,51500.0,CC-DRI-1,EMP1031,Catering & Hospitality - routine drilling expense
TXN01793,2025-11-21,HSE,Contractor Payment,Local Contractor Pvt Ltd,668300.0,CC-HSE-1,EMP1010,Contractor Payment - routine hse expense
TXN01659,2025-11-21,IT,Office Supplies,Local Stationery Mart,4400.0,CC-IT-1,EMP1046,Office Supplies - routine it expense
TXN01146,2025-11-21,HR,IT Services & Software,TCS,64900.0,CC-HR-3,EMP1038,IT Services & Software - routine hr expense
